esv_is,0,1,1,0
niv_is,0,1,0,1
eng_TAMsimp,,,,
PAST,1.0,0.0,0.0,0.0
PAST ~ PRES PART,1.0,0.0,0.0,0.0
PAST ~ PAST PERF,1.0,0.0,0.0,0.0
PRES PERF,1.0,0.0,0.0,0.0
PRES,0.86,0.09,0.03,0.02
?PAST ~ PAST,1.0,0.0,0.0,0.0
PAST ~ PRES PERF,1.0,0.0,0.0,0.0
?PAST,1.0,0.0,0.0,0.0
PAST ~ PRES,0.94,0.0,0.04,0.03
PAST ~ TO INF,1.0,0.0,0.0,0.0
PAST PERF,1.0,0.0,0.0,0.0
PRES ~ PRES PERF,0.88,0.0,0.05,0.07
PAST ~ PAST PROG,1.0,0.0,0.0,0.0
PRES PART,1.0,0.0,0.0,0.0
FUT ~ PRES,0.8,0.0,0.2,0.0
?PRES,1.0,0.0,0.0,0.0
?PRES ~ PRES,1.0,0.0,0.0,0.0
MOD would,1.0,0.0,0.0,0.0
MOD could ~ PAST,1.0,0.0,0.0,0.0
TO INF,1.0,0.0,0.0,0.0
?VB ~ PAST,1.0,0.0,0.0,0.0
?PRES ~ PAST,1.0,0.0,0.0,0.0
FUT ~ PAST,1.0,0.0,0.0,0.0
?PAST ~ PRES PART,1.0,0.0,0.0,0.0
PAST PROG,1.0,0.0,0.0,0.0
?VB,1.0,0.0,0.0,0.0
PRES PART ~ PRES PERF,1.0,0.0,0.0,0.0
FUT ~ PRES PERF,1.0,0.0,0.0,0.0
PAST PERF ~ PRES PERF,1.0,0.0,0.0,0.0
MOD would ~ PAST,1.0,0.0,0.0,0.0
?PAST did not ~ PAST,1.0,0.0,0.0,0.0
PRES ~ PRES PART,1.0,0.0,0.0,0.0
PRES ~ PRES PROG,1.0,0.0,0.0,0.0
?TO INF ~ PAST,1.0,0.0,0.0,0.0
MOD let ~ PAST,1.0,0.0,0.0,0.0
?PAST ~ PRES,1.0,0.0,0.0,0.0
?PAST ~ ?VB,1.0,0.0,0.0,0.0
PRES ~ TO INF,0.67,0.0,0.33,0.0
IMPV ~ PAST,1.0,0.0,0.0,0.0
MOD let,1.0,0.0,0.0,0.0
FUT ~ MOD shall,1.0,0.0,0.0,0.0
PAST PERF ~ PRES PART,1.0,0.0,0.0,0.0
PRES PERF ~ TO INF,1.0,0.0,0.0,0.0
??PAST,1.0,0.0,0.0,0.0
?PRES PERF ~ PRES,1.0,0.0,0.0,0.0
PRES PERF ~ PRES PROG,1.0,0.0,0.0,0.0
?PAST ~ IMPV,1.0,0.0,0.0,0.0
?VB ~ PRES,1.0,0.0,0.0,0.0
?VB ~ PRES PERF,1.0,0.0,0.0,0.0
FUT,1.0,0.0,0.0,0.0
?PRES ~ ?PRES PERF,1.0,0.0,0.0,0.0
?PRES ~ PRES PERF,1.0,0.0,0.0,0.0
?FUT ~ PAST,1.0,0.0,0.0,0.0
?PRES PERF,1.0,0.0,0.0,0.0
MOD can ~ PRES,1.0,0.0,0.0,0.0
??VB ~ ?PAST question,1.0,0.0,0.0,0.0
MOD may ~ PAST,1.0,0.0,0.0,0.0
?PRES ~ PRES PART,1.0,0.0,0.0,0.0
?PAST wh-question,1.0,0.0,0.0,0.0
?PAST wh-question ~ ?PRES,1.0,0.0,0.0,0.0
?PAST question,1.0,0.0,0.0,0.0
?PAST do-support ~ PAST,1.0,0.0,0.0,0.0
?PAST wh-question ~ MOD let,1.0,0.0,0.0,0.0
?PAST did not ~ TO INF,1.0,0.0,0.0,0.0
?PAST wh-question ~ PAST,1.0,0.0,0.0,0.0
?PAST wh-question ~ TO INF,1.0,0.0,0.0,0.0
?PAST ~ ?TO INF,1.0,0.0,0.0,0.0
?MOD would ~ PAST,1.0,0.0,0.0,0.0
?PAST did not ~ ?PAST question,1.0,0.0,0.0,0.0
?PAST PERF ~ PAST PERF,1.0,0.0,0.0,0.0
?MOD would,1.0,0.0,0.0,0.0
?MOD let ~ PAST,1.0,0.0,0.0,0.0
?FUT ~ PRES PART,1.0,0.0,0.0,0.0
?FUT ~ PRES,1.0,0.0,0.0,0.0
?FUT ~ ?PRES,1.0,0.0,0.0,0.0
??VB ~ PRES PERF,1.0,0.0,0.0,0.0
??VB ~ PRES,1.0,0.0,0.0,0.0
??VB ~ PAST,1.0,0.0,0.0,0.0
??PRES ~ PAST,1.0,0.0,0.0,0.0
??PAST ~ PAST,1.0,0.0,0.0,0.0
??PAST ~ ?TO INF,1.0,0.0,0.0,0.0
??PAST ~ ?PAST,1.0,0.0,0.0,0.0
PRES PERF PROG,1.0,0.0,0.0,0.0
MOD let ~ PRES PART,1.0,0.0,0.0,0.0
PRES PART ~ TO INF,1.0,0.0,0.0,0.0
?PAST ~ PAST PERF,1.0,0.0,0.0,0.0
MOD may,1.0,0.0,0.0,0.0
MOD let ~ MOD may,1.0,0.0,0.0,0.0
MOD is to ~ PRES PERF,0.0,0.0,0.0,1.0
MOD may ~ PRES,1.0,0.0,0.0,0.0
MOD could ~ MOD might,1.0,0.0,0.0,0.0
IMPV ~ PRES PART,1.0,0.0,0.0,0.0
IMPV ~ PRES,1.0,0.0,0.0,0.0
MOD might ~ PRES PERF,1.0,0.0,0.0,0.0
