eng_TAMsimp,0,1
PRES,0.04,26.31
FUT,0.1,10.04
FUT ~ MOD shall,0.09,10.88
IMPV,0.02,41.93
IMPV ~ MOD shall,0.1,9.56
PAST,0.07,14.41
FUT ~ PRES,0.04,25.81
MOD let,0.05,19.39
MOD must ~ MOD shall,0.07,13.7
MOD may,0.07,15.3
MOD is to ~ MOD shall,0.16,6.35
MOD can,0.02,66.5
MOD shall,0.1,10.0
MOD shall ~ PRES,0.04,24.0
FUT ~ MOD may,0.06,15.75
MOD would,0.01,119.0
IMPV ~ MOD let,0.04,27.0
PAST ~ PRES,0.05,21.2
MOD let ~ MOD may,0.01,103.0
PRES ~ PRES PART,0.04,23.0
PRES ~ PRES PERF,0.04,28.33
MOD should,0.05,19.75
FUT ~ MOD lest,0.0,inf
MOD can ~ PRES,0.0,inf
TO INF,0.03,34.5
FUT ~ MOD can,0.03,31.0
MOD may ~ PRES,0.03,30.0
PRES PERF,0.02,60.0
MOD may ~ MOD shall,0.07,13.5
IMPV ~ PRES,0.04,26.5
MOD can ~ MOD may,0.11,9.0
PRES PART,0.0,inf
PRES ~ TO INF,0.05,21.5
MOD should ~ PRES,0.05,21.5
MOD can ~ MOD shall,0.02,43.0
FUT ~ MOD would,0.11,9.5
MOD must,0.15,6.6
MOD shall ~ TO INF,0.03,37.0
MOD could,0.0,inf
PAST ~ PRES PERF,0.0,inf
MOD may ~ TO INF,0.0,inf
MOD shall ~ MOD should,0.03,30.0
IMPV ~ MOD may,0.07,14.0
FUT ~ TO INF,0.07,13.5
MOD would ~ PAST,0.0,inf
MOD would ~ PRES,0.0,inf
FUT ~ IMPV,0.05,22.0
MOD let ~ PRES,0.0,inf
PAST ~ PRES PART,0.0,inf
FUT ~ MOD let,0.0,inf
MOD shall ~ PRES PART,0.11,9.0
MOD should ~ TO INF,0.0,inf
MOD must ~ PRES,0.0,inf
FUT ~ PRES PART,0.0,inf
MOD let ~ TO INF,0.0,inf
MOD lest ~ MOD may,0.0,inf
PRES ~ PRES PROG,0.0,inf
MOD let ~ MOD shall,0.25,4.0
FUT ~ PAST,0.0,inf
IMPV ~ MOD must,0.17,6.0
MOD lest ~ PRES,0.0,inf
MOD shall ~ PAST,0.0,inf
MOD should ~ MOD would,0.17,6.0
PAST ~ TO INF,0.3,3.33
FUT ~ MOD should,0.09,11.0
HAB used to ~ PAST,0.2,5.0
MOD might,0.22,4.5
MOD may ~ MOD must,0.0,inf
IMPV ~ MOD can,0.0,inf
MOD is to,0.25,4.0
PAST ~ PAST PERF,0.11,9.0
MOD let ~ MOD must,0.0,inf
MOD was to ~ PAST,0.0,inf
MOD is to ~ MOD let,0.12,8.0
MOD can ~ MOD should,0.14,7.0
MOD let ~ PAST,0.14,7.0
MOD let ~ MOD should,0.0,inf
MOD can ~ MOD could,0.0,inf
IMPV ~ PAST,0.0,inf
MOD could ~ MOD would,0.0,inf
IMPV ~ MOD should,0.75,1.33
FUT ~ MOD must,0.0,inf
MOD lest,0.0,inf
MOD should ~ MOD was to,0.4,2.5
PAST PERF,0.17,6.0
IMPV ~ PRES PART,0.0,inf
MOD might ~ MOD would,0.17,6.0
