esv_is,0,0,1,1
niv_is,0,1,1,0
eng_TAMsimp,,,,
FUT,1.0,inf,inf,inf
FUT ~ MOD shall,1.0,inf,inf,inf
PRES,1.13,35.14,15.87,44.73
IMPV ~ MOD shall,1.0,inf,inf,inf
IMPV,1.0,inf,inf,inf
MOD is to ~ MOD shall,1.99,2.01,inf,inf
PAST,1.0,inf,inf,inf
MOD shall,1.0,inf,inf,inf
MOD must ~ MOD shall,1.0,inf,inf,inf
FUT ~ PRES,1.05,inf,inf,22.0
MOD may,1.0,inf,inf,inf
PAST ~ PRES,1.02,64.0,inf,inf
MOD shall ~ PRES,1.3,4.31,inf,inf
FUT ~ MOD may,1.0,inf,inf,inf
PRES PERF,1.0,inf,inf,inf
MOD shall ~ TO INF,1.0,inf,inf,inf
PRES ~ PRES PART,1.04,27.0,inf,inf
PRES ~ PRES PERF,1.18,26.0,inf,8.67
MOD would,1.0,inf,inf,inf
TO INF,1.0,inf,inf,inf
FUT ~ MOD lest,1.0,inf,inf,inf
MOD would ~ PAST,1.0,inf,inf,inf
MOD may ~ TO INF,1.0,inf,inf,inf
MOD may ~ PRES,1.11,21.0,inf,21.0
MOD let,1.0,inf,inf,inf
FUT ~ IMPV,1.0,inf,inf,inf
PRES ~ TO INF,1.0,inf,inf,inf
MOD may ~ MOD shall,1.0,inf,inf,inf
PAST ~ PRES PART,1.0,inf,inf,inf
FUT ~ TO INF,1.0,inf,inf,inf
MOD shall ~ PRES PART,1.0,inf,inf,inf
IMPV ~ PRES,1.0,inf,inf,inf
IMPV ~ MOD let,1.0,inf,inf,inf
PRES PART,1.0,inf,inf,inf
IMPV ~ TO INF,1.0,inf,inf,inf
PAST ~ PRES PERF,1.0,inf,inf,inf
FUT ~ MOD let,1.0,inf,inf,inf
FUT ~ PRES PART,1.0,inf,inf,inf
MOD can ~ MOD may,1.0,inf,inf,inf
FUT ~ MOD would,1.0,inf,inf,inf
MOD can ~ MOD shall,1.0,inf,inf,inf
MOD shall ~ PAST,1.0,inf,inf,inf
MOD let ~ MOD shall,1.0,inf,inf,inf
MOD is to ~ PRES,1.0,inf,inf,inf
MOD is to ~ MOD let,2.0,2.0,inf,inf
MOD let ~ MOD may,1.0,inf,inf,inf
FUT ~ PAST,1.0,inf,inf,inf
MOD is to ~ PAST,2.33,1.75,inf,inf
MOD lest ~ MOD may,1.0,inf,inf,inf
PAST ~ TO INF,1.0,inf,inf,inf
MOD lest ~ TO INF,1.0,inf,inf,inf
PAST ~ PAST PROG,1.0,inf,inf,inf
MOD shall ~ PRES PERF,1.0,inf,inf,inf
FUT ~ PRES PERF,1.0,inf,inf,inf
IMPV ~ MOD lest,1.0,inf,inf,inf
MOD shall ~ MOD would,1.0,inf,inf,inf
MOD may ~ MOD must,1.0,inf,inf,inf
MOD can,1.0,inf,inf,inf
MOD would ~ PRES,1.0,inf,inf,inf
IMPV ~ PAST,1.0,inf,inf,inf
MOD should ~ PRES,1.0,inf,inf,inf
HAB used to ~ PAST,1.0,inf,inf,inf
IMPV ~ MOD may,1.0,inf,inf,inf
IMPV ~ MOD must,1.0,inf,inf,inf
PAST PERF,1.0,inf,inf,inf
MOD shall ~ MOD should,1.0,inf,inf,inf
FUT ~ MOD can,1.0,inf,inf,inf
MOD let ~ TO INF,1.0,inf,inf,inf
FUT ~ FUT PERF,1.0,inf,inf,inf
MOD should,1.0,inf,inf,inf
MOD could ~ MOD may,1.0,inf,inf,inf
PAST ~ PAST PERF,1.0,inf,inf,inf
MOD can ~ PRES,3.0,1.5,inf,inf
MOD should ~ TO INF,1.0,inf,inf,inf
IMPV ~ MOD would,1.0,inf,inf,inf
