esv_is,0,0,1,1
niv_is,0,1,1,0
eng_TAMsimp,,,,
FUT,1330,0,0,0
FUT ~ MOD shall,1062,0,0,0
PRES,436,14,31,11
IMPV ~ MOD shall,418,0,0,0
IMPV,344,0,0,0
MOD is to ~ MOD shall,155,153,0,0
PAST,206,0,0,0
MOD shall,205,0,0,0
MOD must ~ MOD shall,153,0,0,0
FUT ~ PRES,105,0,0,5
MOD may,66,0,0,0
PAST ~ PRES,63,1,0,0
MOD shall ~ PRES,43,13,0,0
FUT ~ MOD may,54,0,0,0
PRES PERF,35,0,0,0
MOD shall ~ TO INF,28,0,0,0
PRES ~ PRES PART,26,1,0,0
PRES ~ PRES PERF,22,1,0,3
MOD would,25,0,0,0
TO INF,25,0,0,0
FUT ~ MOD lest,24,0,0,0
MOD would ~ PAST,24,0,0,0
MOD may ~ TO INF,23,0,0,0
MOD may ~ PRES,19,1,0,1
MOD let,21,0,0,0
FUT ~ IMPV,19,0,0,0
PRES ~ TO INF,19,0,0,0
MOD may ~ MOD shall,18,0,0,0
PAST ~ PRES PART,17,0,0,0
FUT ~ TO INF,16,0,0,0
MOD shall ~ PRES PART,16,0,0,0
IMPV ~ PRES,15,0,0,0
IMPV ~ MOD let,14,0,0,0
PRES PART,14,0,0,0
IMPV ~ TO INF,13,0,0,0
PAST ~ PRES PERF,13,0,0,0
FUT ~ MOD let,12,0,0,0
FUT ~ PRES PART,12,0,0,0
MOD can ~ MOD may,11,0,0,0
FUT ~ MOD would,11,0,0,0
MOD can ~ MOD shall,10,0,0,0
MOD shall ~ PAST,9,0,0,0
MOD let ~ MOD shall,9,0,0,0
MOD is to ~ PRES,8,0,0,0
MOD is to ~ MOD let,4,4,0,0
MOD let ~ MOD may,8,0,0,0
FUT ~ PAST,8,0,0,0
MOD is to ~ PAST,3,4,0,0
MOD lest ~ MOD may,7,0,0,0
PAST ~ TO INF,7,0,0,0
MOD lest ~ TO INF,7,0,0,0
PAST ~ PAST PROG,7,0,0,0
MOD shall ~ PRES PERF,6,0,0,0
FUT ~ PRES PERF,6,0,0,0
IMPV ~ MOD lest,5,0,0,0
MOD shall ~ MOD would,5,0,0,0
MOD may ~ MOD must,5,0,0,0
MOD can,5,0,0,0
MOD would ~ PRES,5,0,0,0
IMPV ~ PAST,5,0,0,0
MOD should ~ PRES,4,0,0,0
HAB used to ~ PAST,4,0,0,0
IMPV ~ MOD may,4,0,0,0
IMPV ~ MOD must,4,0,0,0
PAST PERF,4,0,0,0
MOD shall ~ MOD should,4,0,0,0
FUT ~ MOD can,4,0,0,0
MOD let ~ TO INF,4,0,0,0
FUT ~ FUT PERF,4,0,0,0
MOD should,4,0,0,0
MOD could ~ MOD may,3,0,0,0
PAST ~ PAST PERF,3,0,0,0
MOD can ~ PRES,1,2,0,0
MOD should ~ TO INF,3,0,0,0
IMPV ~ MOD would,3,0,0,0
MOD VB ~ PRES,3,0,0,0
MOD is to ~ TO INF,3,0,0,0
HAB used to ~ MOD would,3,0,0,0
HAB used to,3,0,0,0
MOD was to,3,0,0,0
FUT ~ FUT going-to,3,0,0,0
IMPV ~ MOD is to,2,0,0,0
MOD that be ~ TO INF,2,0,0,0
MOD was to ~ PAST,2,0,0,0
PRES ~ PRES PROG,2,0,0,0
FUT ~ MOD must,2,0,0,0
IMPV ~ PRES PART,2,0,0,0
MOD would ~ PRES PART,2,0,0,0
FUT going-to ~ MOD shall,2,0,0,0
PRES PART ~ PRES PERF,2,0,0,0
MOD may ~ PRES PART,2,0,0,0
MOD can ~ MOD let,2,0,0,0
MOD lest ~ MOD might,2,0,0,0
MOD may ~ MOD should,2,0,0,0
MOD let ~ PRES,2,0,0,0
MOD must ~ PRES,2,0,0,0
MOD let ~ MOD must,2,0,0,0
MOD lest ~ PRES PART,2,0,0,0
MOD lest ~ MOD must,2,0,0,0
MOD must ~ PRES PART,2,0,0,0
MOD is to ~ MOD may,1,0,0,0
MOD let ~ PRES PART,1,0,0,0
MOD should ~ MOD would,1,0,0,0
MOD let ~ MOD should,1,0,0,0
MOD let ~ MOD would,1,0,0,0
MOD can ~ TO INF,1,0,0,0
MOD would ~ PRES PROG,1,0,0,0
FUT ~ MOD is to,0,1,0,0
FUT ~ MOD VB,1,0,0,0
MOD ~ MOD would,1,0,0,0
MOD would ~ TO INF,1,0,0,0
MOD must,1,0,0,0
FUT ~ FUT PROG,1,0,0,0
MOD might ~ MOD would,1,0,0,0
PAST PROG ~ TO INF,1,0,0,0
FUT PROG,1,0,0,0
FUT ~ MOD should,1,0,0,0
FUT ~ MOD that be,1,0,0,0
PAST PERF ~ PRES PART,1,0,0,0
MOD could,1,0,0,0
PRES PERF ~ TO INF,1,0,0,0
MOD let ~ MOD might,1,0,0,0
MOD might,1,0,0,0
MOD quest must ~ MOD shall,1,0,0,0
PRES ~ VB,1,0,0,0
MOD could ~ MOD would,1,0,0,0
MOD lest ~ PRES,1,0,0,0
HAB used to ~ PAST PROG,1,0,0,0
HAB used to ~ PRES PART,1,0,0,0
MOD could ~ TO INF,1,0,0,0
IMPV ~ MOD VB,1,0,0,0
MOD is to ~ MOD lest,1,0,0,0
MOD is to ~ PRES PART,0,1,0,0
MOD VB ~ MOD can,1,0,0,0
