,0,0,1,1
,0,1,1,0
FUT,inf,0.0,0.0,0.0
FUT ~ MOD shall,inf,0.0,0.0,0.0
PRES,0.3,0.8,inf,13.08
IMPV ~ MOD shall,inf,0.0,0.0,0.0
IMPV,inf,0.0,0.0,0.0
MOD is to ~ MOD shall,0.02,121.62,0.0,0.0
PAST,inf,0.0,0.0,0.0
MOD shall,inf,0.0,0.0,0.0
MOD must ~ MOD shall,inf,0.0,0.0,0.0
FUT ~ PRES,0.96,0.0,0.0,17.54
MOD may,inf,0.0,0.0,0.0
PAST ~ PRES,2.9,0.44,0.0,0.0
MOD shall ~ PRES,0.14,8.94,0.0,0.0
FUT ~ MOD may,inf,0.0,0.0,0.0
PRES PERF,inf,0.0,0.0,0.0
MOD shall ~ TO INF,inf,0.0,0.0,0.0
PRES ~ PRES PART,1.19,1.07,0.0,0.0
PRES ~ PRES PERF,0.25,1.11,0.0,43.01
MOD would,inf,0.0,0.0,0.0
TO INF,inf,0.0,0.0,0.0
FUT ~ MOD lest,inf,0.0,0.0,0.0
MOD would ~ PAST,inf,0.0,0.0,0.0
MOD may ~ TO INF,inf,0.0,0.0,0.0
MOD may ~ PRES,0.43,1.39,0.0,14.76
MOD let,inf,0.0,0.0,0.0
FUT ~ IMPV,inf,0.0,0.0,0.0
PRES ~ TO INF,inf,0.0,0.0,0.0
MOD may ~ MOD shall,inf,0.0,0.0,0.0
PAST ~ PRES PART,inf,0.0,0.0,0.0
FUT ~ TO INF,inf,0.0,0.0,0.0
MOD shall ~ PRES PART,inf,0.0,0.0,0.0
IMPV ~ PRES,inf,0.0,0.0,0.0
IMPV ~ MOD let,inf,0.0,0.0,0.0
PRES PART,inf,0.0,0.0,0.0
IMPV ~ TO INF,inf,0.0,0.0,0.0
PAST ~ PRES PERF,inf,0.0,0.0,0.0
FUT ~ MOD let,inf,0.0,0.0,0.0
FUT ~ PRES PART,inf,0.0,0.0,0.0
MOD can ~ MOD may,inf,0.0,0.0,0.0
FUT ~ MOD would,inf,0.0,0.0,0.0
MOD can ~ MOD shall,inf,0.0,0.0,0.0
MOD shall ~ PAST,inf,0.0,0.0,0.0
MOD let ~ MOD shall,inf,0.0,0.0,0.0
MOD is to ~ PRES,inf,0.0,0.0,0.0
MOD is to ~ MOD let,0.05,28.38,0.0,0.0
MOD let ~ MOD may,inf,0.0,0.0,0.0
