eng_TAMsimp,0.0,1.0
PRES,847,654
PAST,419,155
PRES PART,173,70
PRES PROG,129,57
PRES ~ PRES PART,96,45
FUT,55,75
PRES ~ PRES PROG,71,54
PAST PROG,92,28
PAST ~ PAST PROG,85,12
PAST ~ PRES PART,62,23
PAST ~ PRES,31,30
FUT ~ PRES,26,28
PRES ~ PRES PERF,34,14
FUT ~ MOD shall,40,8
PRES PERF,32,9
PAST PERF,28,13
TO INF,27,14
PAST PROG ~ PRES PART,33,6
FUT ~ FUT going-to,7,29
PAST ~ PRES PERF,19,12
FUT ~ PRES PROG,18,13
PRES PART ~ PRES PROG,19,11
PAST ~ PAST PERF,23,3
PAST ~ TO INF,12,4
FUT ~ TO INF,9,3
MOD may ~ PRES,11,1
FUT going-to ~ PRES,5,6
FUT going-to ~ PRES PROG,3,8
MOD could ~ PAST,7,4
FUT ~ PRES PART,5,4
PRES ~ TO INF,9,0
MOD is to ~ PRES,5,3
PRES PART ~ TO INF,3,5
IMPV ~ PRES,3,4
MOD can ~ PRES,7,0
PRES PERF ~ PRES PROG,5,1
MOD could,4,2
MOD should,3,2
IMPV,4,1
MOD shall ~ PRES,3,2
MOD can,4,1
MOD would,3,1
MOD would ~ PAST,4,0
PAST ~ PAST PERF PROG,4,0
IMPV ~ MOD may,4,0
PAST ~ PRES PROG,3,1
PAST PROG ~ PRES,4,0
FUT going-to ~ MOD shall,3,1
MOD is to ~ MOD shall,3,1
PAST PERF ~ PAST PROG,3,1
MOD would ~ PRES,2,2
FUT ~ MOD must,1,3
MOD shall ~ TO INF,2,1
FUT ~ MOD is to,2,1
MOD let ~ PRES,1,2
MOD was to ~ PAST,2,1
PRES PART ~ PRES PERF,2,1
MOD is to ~ PRES PART,3,0
PRES PERF PROG ~ PRES PROG,2,1
MOD is to,2,1
MOD may,3,0
MOD can ~ MOD shall,3,0
MOD can ~ TO INF,3,0
PAST PERF ~ PAST PERF PROG,2,0
PRES ~ PRES PROG keep,1,1
FUT PROG ~ PRES PART,1,1
PRES ~ PRES PERF PROG,0,2
PAST PERF ~ PRES PART,2,0
PAST PERF ~ PRES,2,0
FUT ~ MOD may,2,0
PRES PERF PROG,2,0
MOD was to ~ TO INF,2,0
FUT ~ PAST PROG,1,1
MOD should ~ TO INF,1,1
MOD must ~ MOD shall,0,2
MOD can ~ PRES PART,2,0
MOD was to ~ PAST PROG,2,0
MOD must ~ PRES,2,0
MOD may ~ TO INF,1,1
MOD may ~ PAST,1,1
MOD let,1,1
MOD is to ~ TO INF,2,0
MOD should ~ MOD would,1,1
PRES PROG ~ PRES PROG keep,1,0
PRES PROG ~ TO INF,1,0
MOD could ~ PRES PART,0,1
MOD might,0,1
MOD is to ~ MOD would,1,0
MOD can ~ MOD may,1,0
FUT going-to ~ PRES PART,1,0
FUT PROG ~ PRES PROG,1,0
IMPV ~ PRES PROG,0,1
PRES PART ~ PRES PERF PROG,1,0
MOD may ~ PRES PART,1,0
IMPV ~ PAST,0,1
FUT ~ FUT PROG,1,0
HAB used to ~ PAST,1,0
FUT ~ VB,0,1
PAST ~ VB,1,0
MOD was to ~ PRES PART,0,1
MOD must,1,0
MOD should ~ PRES,1,0
MOD was to,1,0
MOD that VB ~ PRES PART,1,0
FUT ~ PAST,1,0
MOD would ~ PRES PERF,1,0
MOD would ~ PRES PROG,0,1
FUT ~ MOD would,1,0
MOD should ~ PRES PERF,1,0
PAST PERF PROG ~ PAST PROG,1,0
MOD should ~ PAST,1,0
FUT ~ MOD can,1,0
MOD should ~ MOD was to,1,0
MOD shall ~ PRES PERF,1,0
FUT PROG ~ MOD is to,1,0
MOD shall ~ PAST,1,0
PAST PROG ~ TO INF,1,0
MOD shall,1,0
MOD need not ~ TO INF,1,0
MOD must ~ PRES PROG,0,1
MOD shall ~ PRES PART,0,1
