eng_TAMsimp,1,0
FUT,0.67,0.33
FUT ~ MOD shall,0.28,0.72
PRES,0.45,0.55
IMPV ~ MOD shall,0.79,0.21
IMPV,0.62,0.38
MOD is to ~ MOD shall,0.64,0.36
PAST,0.5,0.5
MOD shall,0.63,0.37
MOD must ~ MOD shall,0.57,0.43
FUT ~ PRES,0.45,0.55
MOD may,0.33,0.67
PAST ~ PRES,0.14,0.86
MOD shall ~ PRES,0.39,0.61
FUT ~ MOD may,0.3,0.7
PRES PERF,0.63,0.37
MOD shall ~ TO INF,0.68,0.32
PRES ~ PRES PART,0.44,0.56
PRES ~ PRES PERF,0.58,0.42
MOD would,0.6,0.4
TO INF,0.52,0.48
FUT ~ MOD lest,0.38,0.62
MOD would ~ PAST,0.38,0.62
MOD may ~ TO INF,0.39,0.61
MOD may ~ PRES,0.29,0.71
MOD let,0.71,0.29
FUT ~ IMPV,0.74,0.26
PRES ~ TO INF,0.74,0.26
MOD may ~ MOD shall,0.28,0.72
PAST ~ PRES PART,0.29,0.71
FUT ~ TO INF,0.62,0.38
MOD shall ~ PRES PART,0.5,0.5
IMPV ~ PRES,0.53,0.47
IMPV ~ MOD let,0.71,0.29
PRES PART,0.5,0.5
IMPV ~ TO INF,0.77,0.23
PAST ~ PRES PERF,0.54,0.46
FUT ~ MOD let,0.75,0.25
FUT ~ PRES PART,0.67,0.33
MOD can ~ MOD may,0.09,0.91
FUT ~ MOD would,0.73,0.27
MOD can ~ MOD shall,0.4,0.6
MOD shall ~ PAST,0.44,0.56
MOD let ~ MOD shall,0.56,0.44
MOD is to ~ PRES,0.62,0.38
MOD is to ~ MOD let,1.0,0.0
MOD let ~ MOD may,0.5,0.5
FUT ~ PAST,0.5,0.5
MOD is to ~ PAST,0.86,0.14
MOD lest ~ MOD may,0.43,0.57
PAST ~ TO INF,0.71,0.29
MOD lest ~ TO INF,0.71,0.29
PAST ~ PAST PROG,0.43,0.57
MOD shall ~ PRES PERF,0.33,0.67
FUT ~ PRES PERF,0.67,0.33
IMPV ~ MOD lest,0.8,0.2
MOD shall ~ MOD would,0.2,0.8
MOD may ~ MOD must,0.4,0.6
MOD can,0.4,0.6
MOD would ~ PRES,1.0,0.0
IMPV ~ PAST,0.6,0.4
MOD should ~ PRES,0.5,0.5
HAB used to ~ PAST,0.5,0.5
IMPV ~ MOD may,0.25,0.75
IMPV ~ MOD must,1.0,0.0
PAST PERF,0.75,0.25
MOD shall ~ MOD should,0.5,0.5
FUT ~ MOD can,0.25,0.75
MOD let ~ TO INF,0.25,0.75
FUT ~ FUT PERF,1.0,0.0
MOD should,1.0,0.0
MOD could ~ MOD may,0.0,1.0
PAST ~ PAST PERF,1.0,0.0
MOD can ~ PRES,0.33,0.67
MOD should ~ TO INF,0.67,0.33
IMPV ~ MOD would,0.33,0.67
MOD VB ~ PRES,0.33,0.67
MOD is to ~ TO INF,0.67,0.33
HAB used to ~ MOD would,0.0,1.0
HAB used to,0.0,1.0
MOD was to,0.0,1.0
FUT ~ FUT going-to,1.0,0.0
IMPV ~ MOD is to,0.5,0.5
MOD that be ~ TO INF,1.0,0.0
MOD was to ~ PAST,1.0,0.0
PRES ~ PRES PROG,0.5,0.5
FUT ~ MOD must,0.5,0.5
IMPV ~ PRES PART,1.0,0.0
MOD would ~ PRES PART,0.5,0.5
FUT going-to ~ MOD shall,0.5,0.5
PRES PART ~ PRES PERF,1.0,0.0
MOD may ~ PRES PART,0.5,0.5
MOD can ~ MOD let,0.0,1.0
MOD lest ~ MOD might,0.5,0.5
MOD may ~ MOD should,0.5,0.5
MOD let ~ PRES,0.0,1.0
MOD must ~ PRES,0.5,0.5
MOD let ~ MOD must,0.5,0.5
MOD lest ~ PRES PART,0.5,0.5
MOD lest ~ MOD must,0.0,1.0
MOD must ~ PRES PART,0.5,0.5
MOD is to ~ MOD may,1.0,0.0
MOD let ~ PRES PART,0.0,1.0
MOD should ~ MOD would,0.0,1.0
MOD let ~ MOD should,1.0,0.0
MOD let ~ MOD would,0.0,1.0
MOD can ~ TO INF,0.0,1.0
MOD would ~ PRES PROG,1.0,0.0
FUT ~ MOD is to,0.0,1.0
FUT ~ MOD VB,0.0,1.0
MOD ~ MOD would,1.0,0.0
MOD would ~ TO INF,0.0,1.0
MOD must,0.0,1.0
FUT ~ FUT PROG,1.0,0.0
MOD might ~ MOD would,1.0,0.0
PAST PROG ~ TO INF,1.0,0.0
FUT PROG,1.0,0.0
FUT ~ MOD should,1.0,0.0
FUT ~ MOD that be,0.0,1.0
PAST PERF ~ PRES PART,1.0,0.0
MOD could,0.0,1.0
PRES PERF ~ TO INF,1.0,0.0
MOD let ~ MOD might,0.0,1.0
MOD might,1.0,0.0
MOD quest must ~ MOD shall,0.0,1.0
PRES ~ VB,1.0,0.0
MOD could ~ MOD would,0.0,1.0
MOD lest ~ PRES,0.0,1.0
HAB used to ~ PAST PROG,1.0,0.0
HAB used to ~ PRES PART,1.0,0.0
MOD could ~ TO INF,0.0,1.0
IMPV ~ MOD VB,1.0,0.0
MOD is to ~ MOD lest,1.0,0.0
MOD is to ~ PRES PART,1.0,0.0
MOD VB ~ MOD can,0.0,1.0
