eng_TAMsimp,0,1
FUT,0.96,0.04
FUT ~ MOD shall,0.95,0.05
PRES,0.99,0.01
IMPV ~ MOD shall,0.98,0.02
IMPV,0.98,0.02
MOD is to ~ MOD shall,0.91,0.09
PAST,0.96,0.04
MOD shall,0.98,0.02
MOD must ~ MOD shall,0.95,0.05
FUT ~ PRES,1.0,0.0
MOD may,0.95,0.05
PAST ~ PRES,1.0,0.0
MOD shall ~ PRES,0.95,0.05
FUT ~ MOD may,0.96,0.04
PRES PERF,0.97,0.03
MOD shall ~ TO INF,1.0,0.0
PRES ~ PRES PART,1.0,0.0
PRES ~ PRES PERF,0.96,0.04
MOD would,1.0,0.0
TO INF,0.96,0.04
FUT ~ MOD lest,1.0,0.0
MOD would ~ PAST,1.0,0.0
MOD may ~ TO INF,0.96,0.04
MOD may ~ PRES,1.0,0.0
MOD let,0.95,0.05
FUT ~ IMPV,0.95,0.05
PRES ~ TO INF,1.0,0.0
MOD may ~ MOD shall,0.94,0.06
PAST ~ PRES PART,1.0,0.0
FUT ~ TO INF,1.0,0.0
MOD shall ~ PRES PART,1.0,0.0
IMPV ~ PRES,1.0,0.0
IMPV ~ MOD let,0.86,0.14
PRES PART,1.0,0.0
IMPV ~ TO INF,1.0,0.0
PAST ~ PRES PERF,1.0,0.0
FUT ~ MOD let,0.92,0.08
FUT ~ PRES PART,1.0,0.0
MOD can ~ MOD may,0.91,0.09
FUT ~ MOD would,1.0,0.0
MOD can ~ MOD shall,0.9,0.1
MOD shall ~ PAST,0.78,0.22
MOD let ~ MOD shall,0.89,0.11
MOD is to ~ PRES,1.0,0.0
MOD is to ~ MOD let,1.0,0.0
MOD let ~ MOD may,0.75,0.25
FUT ~ PAST,1.0,0.0
MOD is to ~ PAST,0.86,0.14
MOD lest ~ MOD may,1.0,0.0
PAST ~ TO INF,1.0,0.0
MOD lest ~ TO INF,1.0,0.0
PAST ~ PAST PROG,1.0,0.0
MOD shall ~ PRES PERF,1.0,0.0
FUT ~ PRES PERF,1.0,0.0
IMPV ~ MOD lest,1.0,0.0
MOD shall ~ MOD would,1.0,0.0
MOD may ~ MOD must,0.8,0.2
MOD can,1.0,0.0
MOD would ~ PRES,1.0,0.0
IMPV ~ PAST,1.0,0.0
MOD should ~ PRES,1.0,0.0
HAB used to ~ PAST,0.5,0.5
IMPV ~ MOD may,1.0,0.0
IMPV ~ MOD must,0.75,0.25
PAST PERF,0.75,0.25
MOD shall ~ MOD should,0.75,0.25
FUT ~ MOD can,1.0,0.0
MOD let ~ TO INF,1.0,0.0
FUT ~ FUT PERF,1.0,0.0
MOD should,1.0,0.0
MOD could ~ MOD may,1.0,0.0
PAST ~ PAST PERF,1.0,0.0
MOD can ~ PRES,0.67,0.33
MOD should ~ TO INF,1.0,0.0
IMPV ~ MOD would,1.0,0.0
MOD VB ~ PRES,1.0,0.0
MOD is to ~ TO INF,1.0,0.0
HAB used to ~ MOD would,1.0,0.0
HAB used to,1.0,0.0
MOD was to,1.0,0.0
FUT ~ FUT going-to,1.0,0.0
IMPV ~ MOD is to,1.0,0.0
MOD that be ~ TO INF,1.0,0.0
MOD was to ~ PAST,1.0,0.0
PRES ~ PRES PROG,1.0,0.0
FUT ~ MOD must,1.0,0.0
IMPV ~ PRES PART,1.0,0.0
MOD would ~ PRES PART,1.0,0.0
FUT going-to ~ MOD shall,1.0,0.0
PRES PART ~ PRES PERF,1.0,0.0
MOD may ~ PRES PART,1.0,0.0
MOD can ~ MOD let,1.0,0.0
MOD lest ~ MOD might,1.0,0.0
MOD may ~ MOD should,1.0,0.0
MOD let ~ PRES,1.0,0.0
MOD must ~ PRES,1.0,0.0
MOD let ~ MOD must,1.0,0.0
MOD lest ~ PRES PART,1.0,0.0
MOD lest ~ MOD must,0.5,0.5
MOD must ~ PRES PART,1.0,0.0
MOD is to ~ MOD may,1.0,0.0
MOD let ~ PRES PART,1.0,0.0
MOD should ~ MOD would,1.0,0.0
MOD let ~ MOD should,1.0,0.0
MOD let ~ MOD would,1.0,0.0
MOD can ~ TO INF,1.0,0.0
MOD would ~ PRES PROG,1.0,0.0
FUT ~ MOD is to,1.0,0.0
FUT ~ MOD VB,1.0,0.0
MOD ~ MOD would,1.0,0.0
MOD would ~ TO INF,1.0,0.0
MOD must,1.0,0.0
FUT ~ FUT PROG,0.0,1.0
MOD might ~ MOD would,1.0,0.0
PAST PROG ~ TO INF,1.0,0.0
FUT PROG,1.0,0.0
FUT ~ MOD should,1.0,0.0
FUT ~ MOD that be,1.0,0.0
PAST PERF ~ PRES PART,1.0,0.0
MOD could,1.0,0.0
PRES PERF ~ TO INF,1.0,0.0
MOD let ~ MOD might,1.0,0.0
MOD might,1.0,0.0
MOD quest must ~ MOD shall,1.0,0.0
PRES ~ VB,1.0,0.0
MOD could ~ MOD would,1.0,0.0
MOD lest ~ PRES,1.0,0.0
HAB used to ~ PAST PROG,1.0,0.0
HAB used to ~ PRES PART,1.0,0.0
MOD could ~ TO INF,1.0,0.0
IMPV ~ MOD VB,1.0,0.0
MOD is to ~ MOD lest,1.0,0.0
MOD is to ~ PRES PART,1.0,0.0
MOD VB ~ MOD can,1.0,0.0
