eng_TAMsimp,1,0
PAST,1.92,2.09
PAST ~ PRES PART,1.61,2.64
PAST ~ PAST PERF,1.7,2.43
PRES PERF,1.75,2.33
PRES,1.82,2.22
?PAST ~ PAST,1.24,5.17
PAST ~ PRES PERF,1.93,2.07
?PAST,1.29,4.43
PAST ~ PRES,1.95,2.05
PAST ~ TO INF,2.03,1.97
PAST PERF,2.62,1.62
PRES ~ PRES PERF,1.78,2.28
PAST ~ PAST PROG,5.4,1.23
PRES PART,1.44,3.25
FUT ~ PRES,2.5,1.67
?PRES,2.17,1.86
?PRES ~ PRES,1.86,2.17
MOD would,1.83,2.2
MOD could ~ PAST,inf,1.0
TO INF,1.5,3.0
?VB ~ PAST,1.8,2.25
?PRES ~ PAST,1.75,2.33
FUT ~ PAST,2.0,2.0
?PAST ~ PRES PART,1.2,6.0
PAST PROG,5.0,1.25
?VB,1.25,5.0
PRES PART ~ PRES PERF,1.67,2.5
FUT ~ PRES PERF,1.0,inf
PAST PERF ~ PRES PERF,2.0,2.0
MOD would ~ PAST,1.33,4.0
?PAST did not ~ PAST,2.0,2.0
PRES ~ PRES PART,4.0,1.33
PRES ~ PRES PROG,2.0,2.0
?TO INF ~ PAST,1.5,3.0
MOD let ~ PAST,1.5,3.0
?PAST ~ PRES,1.5,3.0
?PAST ~ ?VB,1.0,inf
PRES ~ TO INF,3.0,1.5
IMPV ~ PAST,1.0,inf
MOD let,1.0,inf
FUT ~ MOD shall,3.0,1.5
PAST PERF ~ PRES PART,3.0,1.5
PRES PERF ~ TO INF,1.0,inf
??PAST,2.0,2.0
?PRES PERF ~ PRES,inf,1.0
PRES PERF ~ PRES PROG,inf,1.0
?PAST ~ IMPV,1.0,inf
?VB ~ PRES,1.0,inf
?VB ~ PRES PERF,2.0,2.0
FUT,2.0,2.0
?PRES ~ ?PRES PERF,inf,1.0
?PRES ~ PRES PERF,inf,1.0
?FUT ~ PAST,2.0,2.0
?PRES PERF,inf,1.0
MOD can ~ PRES,2.0,2.0
??VB ~ ?PAST question,2.0,2.0
MOD may ~ PAST,inf,1.0
?PRES ~ PRES PART,2.0,2.0
?PAST wh-question,1.0,inf
?PAST wh-question ~ ?PRES,inf,1.0
?PAST question,1.0,inf
?PAST do-support ~ PAST,1.0,inf
?PAST wh-question ~ MOD let,1.0,inf
?PAST did not ~ TO INF,1.0,inf
?PAST wh-question ~ PAST,1.0,inf
?PAST wh-question ~ TO INF,inf,1.0
?PAST ~ ?TO INF,inf,1.0
?MOD would ~ PAST,1.0,inf
?PAST did not ~ ?PAST question,1.0,inf
?PAST PERF ~ PAST PERF,inf,1.0
?MOD would,1.0,inf
?MOD let ~ PAST,inf,1.0
?FUT ~ PRES PART,inf,1.0
?FUT ~ PRES,1.0,inf
?FUT ~ ?PRES,inf,1.0
??VB ~ PRES PERF,1.0,inf
??VB ~ PRES,1.0,inf
??VB ~ PAST,inf,1.0
??PRES ~ PAST,inf,1.0
??PAST ~ PAST,inf,1.0
??PAST ~ ?TO INF,inf,1.0
??PAST ~ ?PAST,inf,1.0
PRES PERF PROG,inf,1.0
MOD let ~ PRES PART,1.0,inf
PRES PART ~ TO INF,inf,1.0
?PAST ~ PAST PERF,1.0,inf
MOD may,inf,1.0
MOD let ~ MOD may,1.0,inf
MOD is to ~ PRES PERF,inf,1.0
MOD may ~ PRES,inf,1.0
MOD could ~ MOD might,1.0,inf
IMPV ~ PRES PART,1.0,inf
IMPV ~ PRES,1.0,inf
MOD might ~ PRES PERF,inf,1.0
MOD must ~ PAST,inf,1.0
MOD must ~ PRES,inf,1.0
MOD should ~ MOD would,inf,1.0
FUT ~ MOD would,inf,1.0
MOD should ~ PRES,inf,1.0
MOD should ~ TO INF,1.0,inf
MOD would ~ PRES,1.0,inf
?TO INF ~ PRES,1.0,inf
?TO INF,1.0,inf
?PRES ~ TO INF,1.0,inf
PAST PERF ~ TO INF,1.0,inf
PAST PROG ~ PRES PART,inf,1.0
?PRES ~ FUT,1.0,inf
?PRES ~ ?VB,1.0,inf
?PRES PERF ~ PAST,inf,1.0
MOD let ~ PRES,1.0,inf
?PAST ~ PRES PERF,1.0,inf
PAST PROG ~ PRES PERF PROG,1.0,inf
PAST ~ PAST PERF PROG,1.0,inf
PAST PROG ~ PRES PERF,inf,1.0
