eng_TAMsimp,0.0,1.0
PRES,0.96,0.04
PAST,0.95,0.05
PRES PART,0.98,0.02
PRES PROG,0.96,0.04
PRES ~ PRES PART,0.96,0.04
FUT,0.88,0.12
PRES ~ PRES PROG,0.87,0.13
PAST PROG,0.96,0.04
PAST ~ PAST PROG,0.97,0.03
PAST ~ PRES PART,0.99,0.01
PAST ~ PRES,0.97,0.03
FUT ~ PRES,0.98,0.02
PRES ~ PRES PERF,0.98,0.02
FUT ~ MOD shall,0.92,0.08
PRES PERF,0.93,0.07
PAST PERF,1.0,0.0
TO INF,1.0,0.0
PAST PROG ~ PRES PART,0.95,0.05
FUT ~ FUT going-to,0.94,0.06
PAST ~ PRES PERF,0.94,0.06
FUT ~ PRES PROG,0.97,0.03
PRES PART ~ PRES PROG,0.97,0.03
PAST ~ PAST PERF,0.96,0.04
PAST ~ TO INF,0.94,0.06
FUT ~ TO INF,1.0,0.0
MOD may ~ PRES,1.0,0.0
FUT going-to ~ PRES,1.0,0.0
FUT going-to ~ PRES PROG,0.91,0.09
MOD could ~ PAST,1.0,0.0
FUT ~ PRES PART,1.0,0.0
PRES ~ TO INF,0.89,0.11
MOD is to ~ PRES,0.88,0.12
PRES PART ~ TO INF,1.0,0.0
IMPV ~ PRES,1.0,0.0
MOD can ~ PRES,1.0,0.0
PRES PERF ~ PRES PROG,0.83,0.17
MOD could,1.0,0.0
MOD should,1.0,0.0
IMPV,1.0,0.0
MOD shall ~ PRES,1.0,0.0
MOD can,1.0,0.0
MOD would,0.75,0.25
MOD would ~ PAST,1.0,0.0
PAST ~ PAST PERF PROG,1.0,0.0
IMPV ~ MOD may,1.0,0.0
PAST ~ PRES PROG,1.0,0.0
PAST PROG ~ PRES,1.0,0.0
FUT going-to ~ MOD shall,0.75,0.25
MOD is to ~ MOD shall,1.0,0.0
PAST PERF ~ PAST PROG,1.0,0.0
MOD would ~ PRES,0.75,0.25
FUT ~ MOD must,1.0,0.0
MOD shall ~ TO INF,1.0,0.0
FUT ~ MOD is to,0.67,0.33
MOD let ~ PRES,1.0,0.0
MOD was to ~ PAST,1.0,0.0
PRES PART ~ PRES PERF,1.0,0.0
MOD is to ~ PRES PART,1.0,0.0
PRES PERF PROG ~ PRES PROG,1.0,0.0
MOD is to,0.67,0.33
MOD may,1.0,0.0
MOD can ~ MOD shall,1.0,0.0
MOD can ~ TO INF,1.0,0.0
PAST PERF ~ PAST PERF PROG,1.0,0.0
PRES ~ PRES PROG keep,1.0,0.0
FUT PROG ~ PRES PART,1.0,0.0
PRES ~ PRES PERF PROG,0.5,0.5
PAST PERF ~ PRES PART,1.0,0.0
PAST PERF ~ PRES,1.0,0.0
FUT ~ MOD may,1.0,0.0
PRES PERF PROG,0.5,0.5
MOD was to ~ TO INF,1.0,0.0
FUT ~ PAST PROG,1.0,0.0
MOD should ~ TO INF,1.0,0.0
MOD must ~ MOD shall,1.0,0.0
MOD can ~ PRES PART,1.0,0.0
MOD was to ~ PAST PROG,1.0,0.0
MOD must ~ PRES,1.0,0.0
MOD may ~ TO INF,1.0,0.0
MOD may ~ PAST,1.0,0.0
MOD let,1.0,0.0
MOD is to ~ TO INF,1.0,0.0
MOD should ~ MOD would,0.5,0.5
PRES PROG ~ PRES PROG keep,1.0,0.0
PRES PROG ~ TO INF,1.0,0.0
MOD could ~ PRES PART,1.0,0.0
MOD might,1.0,0.0
MOD is to ~ MOD would,1.0,0.0
MOD can ~ MOD may,1.0,0.0
FUT going-to ~ PRES PART,1.0,0.0
FUT PROG ~ PRES PROG,0.0,1.0
IMPV ~ PRES PROG,1.0,0.0
PRES PART ~ PRES PERF PROG,0.0,1.0
MOD may ~ PRES PART,1.0,0.0
IMPV ~ PAST,1.0,0.0
FUT ~ FUT PROG,1.0,0.0
HAB used to ~ PAST,1.0,0.0
FUT ~ VB,1.0,0.0
PAST ~ VB,1.0,0.0
MOD was to ~ PRES PART,1.0,0.0
MOD must,1.0,0.0
MOD should ~ PRES,1.0,0.0
MOD was to,1.0,0.0
MOD that VB ~ PRES PART,1.0,0.0
FUT ~ PAST,1.0,0.0
MOD would ~ PRES PERF,1.0,0.0
MOD would ~ PRES PROG,1.0,0.0
FUT ~ MOD would,1.0,0.0
MOD should ~ PRES PERF,1.0,0.0
PAST PERF PROG ~ PAST PROG,1.0,0.0
MOD should ~ PAST,1.0,0.0
FUT ~ MOD can,1.0,0.0
MOD should ~ MOD was to,1.0,0.0
MOD shall ~ PRES PERF,1.0,0.0
FUT PROG ~ MOD is to,1.0,0.0
MOD shall ~ PAST,1.0,0.0
PAST PROG ~ TO INF,1.0,0.0
MOD shall,1.0,0.0
MOD need not ~ TO INF,1.0,0.0
MOD must ~ PRES PROG,1.0,0.0
MOD shall ~ PRES PART,1.0,0.0
