esv_is,0,0,1,1
niv_is,0,1,1,0
eng_TAMsimp,,,,
PRES,0.9,0.01,0.07,0.02
FUT,1.0,0.0,0.0,0.0
FUT ~ MOD shall,1.0,0.0,0.0,0.0
IMPV ~ MOD shall,1.0,0.0,0.0,0.0
PAST,1.0,0.0,0.0,0.0
FUT ~ PRES,0.96,0.02,0.0,0.02
MOD must ~ MOD shall,1.0,0.0,0.0,0.0
MOD is to ~ MOD shall,0.57,0.43,0.0,0.0
MOD can,1.0,0.0,0.0,0.0
MOD shall,1.0,0.0,0.0,0.0
MOD may,1.0,0.0,0.0,0.0
IMPV,1.0,0.0,0.0,0.0
MOD shall ~ PRES,0.82,0.18,0.0,0.0
MOD would,1.0,0.0,0.0,0.0
PAST ~ PRES,0.93,0.0,0.0,0.07
FUT ~ MOD may,1.0,0.0,0.0,0.0
PRES ~ PRES PART,0.83,0.08,0.04,0.04
PRES ~ PRES PERF,0.91,0.0,0.0,0.09
MOD should,1.0,0.0,0.0,0.0
MOD can ~ PRES,0.76,0.06,0.0,0.18
FUT ~ MOD lest,1.0,0.0,0.0,0.0
FUT ~ MOD can,1.0,0.0,0.0,0.0
PRES PERF,1.0,0.0,0.0,0.0
MOD may ~ MOD shall,1.0,0.0,0.0,0.0
PRES PART,0.84,0.0,0.14,0.02
IMPV ~ PRES,0.98,0.0,0.0,0.02
TO INF,1.0,0.0,0.0,0.0
MOD may ~ PRES,0.87,0.04,0.0,0.09
MOD can ~ MOD shall,1.0,0.0,0.0,0.0
MOD should ~ PRES,0.93,0.05,0.0,0.02
PRES ~ TO INF,0.83,0.12,0.0,0.05
FUT ~ MOD would,1.0,0.0,0.0,0.0
MOD could,1.0,0.0,0.0,0.0
MOD shall ~ TO INF,1.0,0.0,0.0,0.0
MOD must,1.0,0.0,0.0,0.0
MOD let,1.0,0.0,0.0,0.0
MOD can ~ MOD may,1.0,0.0,0.0,0.0
PAST ~ PRES PERF,1.0,0.0,0.0,0.0
MOD shall ~ MOD should,1.0,0.0,0.0,0.0
MOD would ~ PAST,1.0,0.0,0.0,0.0
FUT ~ TO INF,1.0,0.0,0.0,0.0
MOD would ~ PRES,0.96,0.0,0.0,0.04
FUT ~ IMPV,1.0,0.0,0.0,0.0
PAST ~ PRES PART,1.0,0.0,0.0,0.0
MOD shall ~ PRES PART,0.9,0.1,0.0,0.0
MOD should ~ TO INF,1.0,0.0,0.0,0.0
MOD must ~ PRES,1.0,0.0,0.0,0.0
PRES ~ PRES PROG,0.94,0.06,0.0,0.0
MOD lest ~ MOD may,1.0,0.0,0.0,0.0
MOD let ~ PRES,0.93,0.07,0.0,0.0
FUT ~ PRES PART,0.73,0.27,0.0,0.0
FUT ~ PAST,1.0,0.0,0.0,0.0
MOD shall ~ PAST,1.0,0.0,0.0,0.0
FUT ~ MOD let,1.0,0.0,0.0,0.0
MOD lest ~ PRES,1.0,0.0,0.0,0.0
MOD should ~ MOD would,1.0,0.0,0.0,0.0
IMPV ~ MOD may,1.0,0.0,0.0,0.0
MOD let ~ MOD shall,1.0,0.0,0.0,0.0
FUT ~ MOD should,1.0,0.0,0.0,0.0
HAB used to ~ PAST,1.0,0.0,0.0,0.0
MOD may ~ TO INF,1.0,0.0,0.0,0.0
IMPV ~ MOD must,1.0,0.0,0.0,0.0
IMPV ~ MOD let,1.0,0.0,0.0,0.0
IMPV ~ MOD can,1.0,0.0,0.0,0.0
MOD might,1.0,0.0,0.0,0.0
PAST ~ TO INF,1.0,0.0,0.0,0.0
MOD may ~ MOD must,1.0,0.0,0.0,0.0
PAST ~ PAST PERF,1.0,0.0,0.0,0.0
MOD is to,0.3,0.0,0.6,0.1
